date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:50	56996/56996	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Nov%202019%2010:42:05%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/category/sports/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/category/sports/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/sports/)
11:26:50	22369/22369	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Feb%202018%2004:58:42%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/austin-neill-160129-unsplash-400x340.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/austin-neill-160129-unsplash-400x340.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/sports/)
11:26:50	23318/23318	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Feb%202018%2006:15:49%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/pexels-photo-663437-400x340.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/pexels-photo-663437-400x340.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/sports/)
11:26:51	29042/29042	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:57:41%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/28-400x340.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/28-400x340.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/entertainment/)
11:26:51	39055/39055	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2011:00:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/26-400x340.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/26-400x340.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/entertainment/)
11:26:51	93237/93237	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Nov%202019%2010:42:05%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/category/entertainment/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/category/entertainment/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/entertainment/)
11:26:53	38886/38886	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2011:03:04%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/24-400x340.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/24-400x340.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/entertainment/)
11:26:54	2732/2732	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:24:21%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fet-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed8b41.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3/)
11:26:54	46267/46267	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Nov%202019%2010:42:05%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/category/science/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/category/science/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/science/)
11:26:54	12262/12262	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Nov%202019%2010:42:05%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/category/swiming/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/category/swiming/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/swiming/)
11:26:55	45725/45725	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Nov%202019%2010:42:05%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/category/gadgets/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/category/gadgets/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/gadgets/)
11:26:55	958/958	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:24:23%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3/)
11:26:55	2855/2855	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:24:23%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fet-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embedbe36	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3/)
11:26:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:24:23%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=303	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/indexa853.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3/)
11:26:56	57921/57921	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jun%202018%2007:37:21%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/1123-510x369.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/1123-510x369.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3/)
11:26:56	31505/31505	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jun%202018%2007:11:26%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/imagx4-510x369.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/imagx4-510x369.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3/)
11:26:57	5521/5521	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:24:25%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-login.php?redirect_to=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fet-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-login118f.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-3/)
11:27:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:24:27%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=301	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/index8a7d.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/cum-soluta-nobis-est-eligendi-optio-cumque/)
11:27:00	2727/2727	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:24:27%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fcum-soluta-nobis-est-eligendi-optio-cumque%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed5fcb.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/cum-soluta-nobis-est-eligendi-optio-cumque/)
11:27:01	2850/2850	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:24:28%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fcum-soluta-nobis-est-eligendi-optio-cumque%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed6e91	(from https://demo.accesspressthemes.com/vmagazine/demo-one/cum-soluta-nobis-est-eligendi-optio-cumque/)
11:27:01	49456/49456	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:38:05%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d7-510x369.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d7-510x369.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/cum-soluta-nobis-est-eligendi-optio-cumque/)
11:27:03	32374/32374	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:47:33%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/c3-510x369.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/c3-510x369.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/cum-soluta-nobis-est-eligendi-optio-cumque/)
11:27:03	5505/5505	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:24:31%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-login.php?redirect_to=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fcum-soluta-nobis-est-eligendi-optio-cumque%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-login3e75.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/cum-soluta-nobis-est-eligendi-optio-cumque/)
11:27:04	2692/2692	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:24:31%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fsed-ut-perspiciatis-unde-omnis-iste%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed709e.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/sed-ut-perspiciatis-unde-omnis-iste/)
11:27:04	914/914	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:24:32%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/sed-ut-perspiciatis-unde-omnis-iste/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/sed-ut-perspiciatis-unde-omnis-iste/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/sed-ut-perspiciatis-unde-omnis-iste/)
11:27:05	2815/2815	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:24:32%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fsed-ut-perspiciatis-unde-omnis-iste%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embeda1d2	(from https://demo.accesspressthemes.com/vmagazine/demo-one/sed-ut-perspiciatis-unde-omnis-iste/)
11:27:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:24:33%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=299	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/indexbc9e.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/sed-ut-perspiciatis-unde-omnis-iste/)
11:27:06	376552/376552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:37:38%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d7.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d7.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/sed-ut-perspiciatis-unde-omnis-iste/)
11:27:06	58148/58148	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:25:40%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/c5-510x369.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/c5-510x369.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/sed-ut-perspiciatis-unde-omnis-iste/)
11:27:07	5498/5498	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:24:35%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-login.php?redirect_to=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fsed-ut-perspiciatis-unde-omnis-iste%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-login9c9a.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/sed-ut-perspiciatis-unde-omnis-iste/)
11:27:08	2764/2764	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:24:35%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fquisque-rutrum-aenean-imperdiet-etiam%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embedb3ba.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quisque-rutrum-aenean-imperdiet-etiam/)
11:27:08	934/934	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:24:36%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/quisque-rutrum-aenean-imperdiet-etiam/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/quisque-rutrum-aenean-imperdiet-etiam/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quisque-rutrum-aenean-imperdiet-etiam/)
11:27:09	2899/2899	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:24:36%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fquisque-rutrum-aenean-imperdiet-etiam%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed8440	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quisque-rutrum-aenean-imperdiet-etiam/)
11:27:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:24:37%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=295	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/index1422.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quisque-rutrum-aenean-imperdiet-etiam/)
11:27:10	712596/712596	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jun%202018%2007:37:20%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/1123.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/1123.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quisque-rutrum-aenean-imperdiet-etiam/)
11:27:11	5500/5500	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:24:38%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-login.php?redirect_to=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fquisque-rutrum-aenean-imperdiet-etiam%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-login606c.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quisque-rutrum-aenean-imperdiet-etiam/)
11:27:13	19038/19038	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:36:00%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d9-400x340.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d9-400x340.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/world/)
11:27:13	45572/45572	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2012%20Nov%202019%2010:42:05%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/category/world/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/category/world/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/category/world/)
11:27:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:24:41%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=292	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/index2af5.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/nam-libero-tempore-cum-soluta-nobis-est/)
11:27:14	2707/2707	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:24:42%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fnam-libero-tempore-cum-soluta-nobis-est%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed1941.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/nam-libero-tempore-cum-soluta-nobis-est/)
11:27:14	921/921	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:24:42%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/nam-libero-tempore-cum-soluta-nobis-est/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/nam-libero-tempore-cum-soluta-nobis-est/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/nam-libero-tempore-cum-soluta-nobis-est/)
11:27:15	2830/2830	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:24:43%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fnam-libero-tempore-cum-soluta-nobis-est%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embede081	(from https://demo.accesspressthemes.com/vmagazine/demo-one/nam-libero-tempore-cum-soluta-nobis-est/)
11:27:16	24057/24057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:35:37%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d9-510x369.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d9-510x369.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/nam-libero-tempore-cum-soluta-nobis-est/)
11:27:17	458991/458991	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jun%202018%2007:30:56%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/unnamed-file.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/unnamed-file.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/nam-libero-tempore-cum-soluta-nobis-est/)
11:27:18	5502/5502	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:24:45%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-login.php?redirect_to=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fnam-libero-tempore-cum-soluta-nobis-est%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-login6364.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/nam-libero-tempore-cum-soluta-nobis-est/)
11:27:19	916/916	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:24:47%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/donec-pede-justo-fringilla-vel-aliquet-2/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/donec-pede-justo-fringilla-vel-aliquet-2/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/donec-pede-justo-fringilla-vel-aliquet-2/)
11:27:19	25274/25274	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jun%202018%2007:04:23%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/imgx3-400x340.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/imgx3-400x340.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:27:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:24:47%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=290	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/index5b31.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/donec-pede-justo-fringilla-vel-aliquet-2/)
11:27:19	32084/32084	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:39:43%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d6-600x400.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/d6-600x400.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/)
11:27:19	2680/2680	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:24:47%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fdonec-pede-justo-fringilla-vel-aliquet-2%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embedf6ef.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/donec-pede-justo-fringilla-vel-aliquet-2/)
11:27:20	2803/2803	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:24:48%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fdonec-pede-justo-fringilla-vel-aliquet-2%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed158e	(from https://demo.accesspressthemes.com/vmagazine/demo-one/donec-pede-justo-fringilla-vel-aliquet-2/)
11:27:22	308738/308738	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2009:14:20%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/12-1-1920x1000.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/12-1-1920x1000.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/donec-pede-justo-fringilla-vel-aliquet-2/)
11:27:22	41812/41812	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jun%202018%2007:30:56%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/unnamed-file-510x369.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/unnamed-file-510x369.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/donec-pede-justo-fringilla-vel-aliquet-2/)
11:27:24	5503/5503	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:24:51%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-login.php?redirect_to=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fdonec-pede-justo-fringilla-vel-aliquet-2%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-logine776.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/donec-pede-justo-fringilla-vel-aliquet-2/)
11:27:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:24:52%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=23	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/index40a0.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/at-vero-eos-et-accusamus-et-iusto-odio-dignissimos-ducimus-qui-blanditiis-praesentium-voluptatum-deleniti-atque/)
